
 forces (fx,fy,fz) for set MBDFEM321CONSTRAINTS and time  0.1000000E+01

       157 -3.169276E+00 -4.008488E-01 -5.422099E+00
       154  6.467960E-03  4.008488E-01  5.422099E+00
       177  3.298603E-03 -5.828671E-16 -4.965776E-10
