
 forces (fx,fy,fz) for set MBDFEM321CONSTRAINTS and time  0.1000000E+01

       157 -1.205918E-03 -5.856353E-04  1.873072E-02
       154 -9.764982E-04  5.856353E-04 -2.027619E-02
       177 -4.673573E-04  1.301043E-18  9.346787E-04
